1001
1001
0.42855 114930.84327
0.42941 114966.51810
0.43026 114995.30219
0.43112 114996.66986
0.43198 115042.15119
0.43284 115073.48125
0.43369 115076.38275
0.43455 115076.04616
0.43541 115082.53140
0.43626 115088.33555
0.43712 115089.29167
0.43798 115152.00258
0.43884 115267.23354
0.43969 115306.26777
0.44055 115362.94985
0.44141 115370.03096
0.44226 115398.15554
0.44312 115386.06838
0.44398 115406.12486
0.44483 115416.54837
0.44569 115433.96153
0.44655 115605.21981
0.44741 115670.40709
0.44826 115662.30666
0.44912 115689.72924
0.44998 115705.68282
0.45083 115711.87461
0.45169 115804.69189
0.45255 115902.82087
0.45341 115896.04555
0.45426 115917.69269
0.45512 115970.53721
0.45598 116053.63047
0.45683 116117.74153
0.45769 116142.65915
0.45855 116258.37245
0.45941 116288.77793
0.46026 116337.03218
0.46112 116355.07943
0.46198 116325.69754
0.46283 116369.75655
0.46369 116417.68182
0.46455 116460.44392
0.46541 116654.01644
0.46626 116767.49755
0.46712 116790.49893
0.46798 116766.77580
0.46883 116780.69492
0.46969 116800.24084
0.47055 116845.95131
0.47140 116922.53533
0.47226 116989.86715
0.47312 117133.27754
0.47398 117142.96296
0.47483 117157.16822
0.47569 117127.22269
0.47655 117155.02882
0.47740 117163.16888
0.47826 117236.35915
0.47912 117271.75680
0.47998 117366.39903
0.48083 117519.22303
0.48169 117581.40304
0.48255 117579.50891
0.48340 117537.00330
0.48426 117547.34949
0.48512 117492.82848
0.48598 117550.44666
0.48683 117682.59850
0.48769 117713.63873
0.48855 117761.76030
0.48940 117733.48610
0.49026 117734.41941
0.49112 117679.73179
0.49198 117689.76999
0.49283 117723.20938
0.49369 117753.43427
0.49455 117786.03635
0.49540 117975.75247
0.49626 118001.17759
0.49712 117993.37115
0.49798 117867.34910
0.49883 117881.01448
0.49969 117876.99300
0.50055 117760.29459
0.50140 117780.86867
0.50226 117797.59558
0.50312 117870.22114
0.50397 117830.67886
0.50483 117878.04568
0.50569 117950.79443
0.50655 117873.09221
0.50740 117831.17300
0.50826 117796.50262
0.50912 117559.54579
0.50997 117571.23103
0.51083 117609.80971
0.51169 117685.49914
0.51255 117751.72065
0.51340 117749.85671
0.51426 117745.75985
0.51512 117530.07590
0.51597 117522.52372
0.51683 117316.55776
0.51769 117265.99771
0.51855 117235.20827
0.51940 117242.24746
0.52026 117274.72924
0.52112 117281.41325
0.52197 117274.45256
0.52283 117174.42391
0.52369 116948.49686
0.52455 116939.81483
0.52540 116823.15600
0.52626 116796.56858
0.52712 116727.15245
0.52797 116711.37059
0.52883 116679.89545
0.52969 116627.75368
0.53054 116533.03844
0.53140 116509.44849
0.53226 116298.03256
0.53312 116207.01547
0.53397 116063.79695
0.53483 116033.98294
0.53569 115874.73803
0.53654 115850.13018
0.53740 115833.00891
0.53826 115812.46446
0.53912 115732.36430
0.53997 115653.11484
0.54083 115463.13394
0.54169 115352.38970
0.54254 115041.15040
0.54340 115004.03399
0.54426 114985.63014
0.54512 114944.64818
0.54597 114889.62662
0.54683 114828.30594
0.54769 114612.97028
0.54854 114548.34220
0.54940 114513.63194
0.55026 114152.28475
0.55112 114138.81479
0.55197 114099.70826
0.55283 114063.60385
0.55369 113730.13867
0.55454 113699.75176
0.55540 113676.90484
0.55626 113636.07753
0.55712 113602.09846
0.55797 113265.00384
0.55883 113096.56229
0.55969 113034.44541
0.56054 112992.65751
0.56140 112951.82912
0.56226 112591.14397
0.56311 112414.59452
0.56397 112390.05318
0.56483 112407.25835
0.56569 112397.12148
0.56654 112222.65376
0.56740 112116.21812
0.56826 111988.22235
0.56911 111684.00394
0.56997 111648.63563
0.57083 111494.45732
0.57169 111416.11195
0.57254 111374.95020
0.57340 111310.42969
0.57426 111280.69412
